鸥 ou1 9
残 can2 10
殃 yang1 9
轴 "zhou2, zhou4" 9
轻 qing1 9
鸦 ya1 9
皆 jie1 9
韭 jiu3 9
背 "bei4, bei1" 9
战 zhan4 9
点 dian3 9
虐 nüe4 9
临 lin2 9
览 lan3 9
竖 shu4 9
省 "sheng3, xing3" 9
削 "xue1, xiao1" 9
尝 chang2 9
昧 mei4 9
盹 dun3 9
是 shi4 9
盼 pan4 9
眨 zha3 9
哇 "wa1, wa5" 9
哄 "hong1, hong3, hong4" 9
哑 "ya3, ya1" 9
显 xian3 9
冒 mao4 9
映 ying4 9
星 xing1 9
昨 zuo2 9
咧 "lie3, lie1" 9
昭 zhao1 9
畏 wei4 9
趴 pa1 9
胃 wei4 9
贵 gui4 9
界 jie4 9
虹 "hong2, jiang4" 9
虾 xia1 9
蚁 yi3 9
思 si1 9
蚂 "ma3, ma4" 9
虽 sui1 9
品 pin3 9
咽 "yan4, ye4, yan1" 9
骂 ma4 9
勋 xun1 9
哗 "hua1, hua2" 9
咱 zan2 9
响 xiang3 9
哈 "ha1, ha3, ha4" 9
哆 duo1 9
咬 yao3 9
咳 "ke2, hai1" 9
咪 "mi1, mi3" 9
哪 "na3, na5, ne2" 10
哟 "yo1, yo5" 9
炭 tan4 9
峡 xia2 9
罚 fa2 9
贱 jian4 9
贴 tie1 9
贻 yi2 9
骨 "gu3, gu1" 10
幽 you1 9
钙 gai4 9
钝 dun4 9
钞 chao1 9
钟 zhong1 9
钢 "gang1, gang4" 9
钠 na4 9
钥 "yao4, yue4" 9
钦 qin1 9
钧 jun1 9
钩 gou1 9
钮 niu3 9
卸 xie4 8
缸 gang1 9
拜 "bai4, bai2" 9
看 "kan4, kan1" 9
矩 ju3 9
毡 zhan1 9
氢 qing1 9
怎 zen3 9
牲 sheng1 9
选 xuan3 9
适 shi4 9
秒 miao3 9
香 xiang1 9
种 "zhong3, zhong4, chong2" 9
秋 qiu1 9
科 ke1 9
重 "zhong4, chong2" 9
复 fu4 9
竿 gan1 9
段 duan4 9
便 "bian4, pian2" 9
俩 "lia3, liang3" 9
贷 dai4 9
顺 shun4 9
修 xiu1 10
俏 qiao4 9
保 bao3 9
促 cu4 9
俄 e2 9
俐 li4 9
侮 wu3 9
俭 jian3 9
俗 su2 9
俘 fu2 9
信 xin4 9
皇 huang2 9
泉 quan2 9
鬼 gui3 10
侵 qin1 9
禹 yu3 9
侯 "hou2, hou4" 9
追 zhui1 9
俊 jun4 9
盾 dun4 9
待 "dai4, dai1" 9
徊 huai2 9
衍 yan3 9
律 lü4 9
很 hen3 9
须 xu1 9
叙 xu4 9
剑 jian4 9
逃 tao2 9
食 shi2 9
盆 pen2 9
胚 pei1 9
胧 long2 9
胆 dan3 9
胜 sheng4 9
胞 bao1 9
胖 "pang4, pan2" 9
脉 "mai4, mo4" 9
胎 tai1 9
勉 mian3 9
狭 xia2 9
狮 shi1 9
独 du2 9
狰 zheng1 9
狡 jiao3 9
狱 yu4 9
狠 hen3 9
贸 mao4 9
怨 yuan4 9
急 ji2 9
饵 er3 9
饶 rao2 9
蚀 shi2 9
饺 jiao3 9
饼 bing3 9
峦 luan2 9
弯 wan1 9
将 "jiang4, jiang1" 10
奖 jiang3 9
哀 ai1 9
亭 ting2 9
亮 liang4 9
度 "du4, duo2" 9
迹 ji4 9
庭 ting2 10
疮 chuang1 9
疯 feng1 9
疫 yi4 9
疤 ba1 9
咨 zi1 9
姿 zi1 9
亲 "qin1, qing4" 9
音 yin1 9
帝 di4 9
施 shi1 9
闺 gui1 9
闻 wen2 9
闽 min3 9
阀 fa2 9
阁 ge2 9
差 "cha1, cha4, chai1, ci1" 9
养 yang3 9
美 mei3 9
姜 jiang1 9
叛 pan4 9
送 song4 9
类 lei4 9
迷 mi2 9
籽 zi3 9
娄 lou2 9
前 qian2 9
首 shou3 9
逆 ni4 9
兹 "ci2, zi1" 9
总 zong3 9
炼 lian4 9
炸 "zha4, zha2" 9
烁 shuo4 9
炮 "pao4, bao1, pao2" 9
炫 xuan4 9
烂 lan4 9
剃 ti4 9
洼 wa1 9
洁 jie2 9
洪 hong2 9
洒 sa3 9
柒 qi1 9
浇 jiao1 9
浊 zhuo2 9
洞 "dong4, tong2" 9
测 ce4 9
洗 "xi3, xian3" 9
活 huo2 9
派 pai4 9
洽 qia4 9
染 ran3 9
洛 luo4 9
浏 liu2 9
济 "ji4, ji3" 9
洋 yang2 9
洲 zhou1 9
浑 hun2 9
浓 nong2 9
津 jin1 9
恃 shi4 9
恒 heng2 9
恢 hui1 9
恍 huang3 9
恬 tian2 9
恤 xu4 9
恰 qia4 9
恼 nao3 9
恨 hen4 9
举 ju3 9
觉 "jue2, jiao4" 9
宣 xuan1 9
宦 huan4 9
室 shi4 9
宫 gong1 9
宪 xian4 9
突 tu1 9
穿 chuan1 9
窃 qie4 9
客 ke4 9
诫 jie4 9
冠 "guan1, guan4" 9
诬 wu1 9
语 yu3 9
扁 "bian3, pian1" 9
袄 ao3 9
祖 zu3 9
神 shen2 9
祝 zhu4 9
祠 ci2 10
误 wu4 9
诱 you4 9
诲 hui4 9
说 "shuo1, shui4" 9
诵 song4 9
垦 ken3 9
退 tui4 9
既 ji4 10
屋 wu1 9
昼 zhou4 9
屏 "ping2, bing3" 9
屎 shi3 9
费 fei4 9
陡 dou3 10
逊 xun4 9
眉 mei2 9
孩 hai2 9
陨 yun3 10
除 chu2 10
险 xian3 10
院 yuan4 10
娃 wa2 9
姥 lao3 9
姨 yi2 9
姻 yin1 9
娇 jiao1 9
姚 yao2 9
娜 "na4, nuo2" 10
怒 nu4 9
架 jia4 9
贺 he4 9
盈 ying2 9
勇 yong3 9
怠 dai4 9
癸 gui3 9
蚤 zao3 10
柔 rou2 9
垒 lei3 9
绑 bang3 10
绒 rong2 9
结 "jie2, jie1" 9
绕 rao4 9
骄 jiao1 9
绘 hui4 9
给 "gei3, ji3" 9
绚 xuan4 9
骆 luo4 9
络 "luo4, lao4" 9
绝 jue2 9
绞 jiao3 9
骇 hai4 9
统 tong3 9
耕 geng1 10
耘 yun2 10
耗 hao4 10
耙 "ba4, pa2" 10
艳 yan4 10
泰 tai4 10
秦 qin2 10
珠 zhu1 10
班 ban1 10
素 su4 10
匿 ni4 10
蚕 can2 10
顽 wan2 10
盏 zhan3 10
匪 fei3 10
捞 lao1 10
栽 zai1 10
捕 bu3 10
埂 geng3 10
捂 wu3 10
振 zhen4 10
载 "zai4, zai3" 10
赶 gan3 10
起 qi3 10
盐 yan2 10
捎 "shao1, shao4" 10
捍 han4 10
捏 nie1 10
埋 "mai2, man2" 11
捉 zhuo1 10
捆 kun3 10
捐 juan1 10
损 sun3 10
袁 yuan2 10
捌 ba1 10
都 "du1, dou1" 11
哲 zhe2 10
逝 shi4 10
捡 jian3 10
挫 cuo4 10
换 huan4 10
挽 wan3 10
挚 zhi4 10
热 re4 10
恐 kong3 10
捣 dao3 10
壶 hu2 10
捅 tong3 10
埃 ai1 10
挨 "ai1, ai2" 10
耻 chi3 10
耿 geng3 10
耽 dan1 10
聂 nie4 10
恭 gong1 10
莽 mang3 9
莱 lai2 10
莲 lian2 10
莫 mo4 10
莉 li4 10
荷 "he2, he4" 10
获 huo4 10
晋 jin4 10
恶 "e4, wu4, e3" 10
莹 ying2 10
莺 ying1 10
真 zhen1 10
框 kuang4 10
梆 bang1 11
桂 gui4 10
桔 jie2 10
栖 qi1 10
档 dang4 10
桐 tong2 10
株 zhu1 10
桥 qiao2 10
桦 hua4 10
栓 shuan1 10
桃 tao2 10
格 ge2 10
桩 zhuang1 10
校 "xiao4, jiao4" 10
核 "he2, hu2" 10
样 yang4 10
根 gen1 10
索 suo3 10
哥 ge1 10
速 su4 10
逗 dou4 10
栗 li4 10
贾 "gu3, jia3" 10
酌 zhuo2 10
配 pei4 10
翅 chi4 10
辱 ru3 10
唇 chun2 10
夏 xia4 10
砸 za2 10
砰 peng1 10
砾 li4 10
础 chu3 10
破 po4 10
原 yuan2 10
套 tao4 10
逐 zhu2 10
烈 lie4 10
殊 shu1 10
殉 xun4 10
顾 gu4 10
轿 jiao4 10
较 jiao4 10
顿 dun4 10
毙 bi4 10
致 zhi4 10
柴 chai2 10
桌 zhuo1 10
虑 lü4 10
监 "jian1, jian4" 10
紧 jin3 10
党 dang3 10
逞 cheng3 10
晒 shai4 10
眠 mian2 10
晓 xiao3 10
哮 xiao4 10
唠 "lao2, lao4" 10
鸭 ya1 10
晃 "huang4, huang3" 10
哺 bu3 10
晌 shang3 10
剔 ti1 10
晕 "yun1, yun4" 10
蚌 "bang4, beng4" 10
畔 pan4 10
蚣 gong1 10
蚊 wen2 10
蚪 dou3 10
蚓 yin3 10
哨 shao4 10
哩 "li1, li5" 11
圃 pu3 10
哭 ku1 10
哦 "e2, o2, o4" 10
恩 en1 10
鸯 yang1 10
唤 huan4 10
唁 yan4 10
哼 "heng1, hng5" 10
唧 ji1 11
啊 "a1, a2, a3, a4, a5" 11
唉 "ai1, ai4" 10
唆 suo1 10
罢 "ba4, ba5" 10
峭 qiao4 10
峨 e2 10
峰 feng1 10
圆 yuan2 10
峻 jun4 10
贼 zei2 10
贿 hui4 10
赂 lu4 10
赃 zang1 10
钱 qian2 10
钳 qian2 10
钻 "zuan1, zuan4" 10
钾 jia3 10
铁 tie3 10
铃 ling2 10
铅 "qian1, yan2" 10
缺 que1 10
氧 yang3 10
氨 an1 10
特 te4 10
牺 xi1 10
造 zao4 10
乘 cheng2 10
敌 di2 10
秤 cheng4 10
租 zu1 10
积 ji1 10
秧 yang1 10
秩 zhi4 10
称 "cheng1, chen4" 10
秘 "mi4, bi4" 10
透 tou4 10
笔 bi3 10
笑 xiao4 10
笋 sun3 10
债 zhai4 10
借 jie4 10
值 zhi2 10
倚 yi3 10
俺 an3 10
倾 qing1 10
倒 "dao3, dao4" 10
倘 tang3 10
俱 "ju4, ju1" 10
倡 chang4 10
候 hou4 10
赁 lin4 10
俯 fu3 10
倍 bei4 10
倦 juan4 10
健 jian4 11
臭 "chou4, xiu4" 10
射 she4 10
躬 gong1 10
息 xi1 10
倔 "jue2, jue4" 10
徒 tu2 10
徐 xu2 10
殷 "yin1, yan1" 10
舰 jian4 10
舱 cang1 10
般 ban1 10
航 hang2 10
途 tu2 10
拿 na2 10
耸 song3 10
爹 die1 10
舀 yao3 10
爱 ai4 10
豺 chai2 10
豹 bao4 10
颁 ban1 10
颂 song4 10
翁 weng1 10
胰 yi2 10
脆 cui4 10
脂 zhi1 10
胸 xiong1 10
胳 "ge1, ge2" 10
脏 "zang4, zang1" 10
脐 qi2 10
胶 jiao1 10
脑 nao3 10
脓 nong2 10
逛 guang4 10
狸 li2 11
狼 lang2 10
卿 qing1 11
逢 feng2 10
鸵 tuo2 10
留 liu2 10
鸳 yuan1 10
皱 zhou4 10
饿 e4 10
馁 nei3 10
凌 ling2 10
凄 qi1 10
恋 lian4 10
桨 jiang3 10
浆 "jiang1, jiang4" 10
衰 shuai1 10
衷 zhong1 10
高 gao1 10
郭 guo1 11
席 xi2 9
准 zhun3 10
座 zuo4 10
症 "zheng4, zheng1" 10
病 bing4 10
疾 ji2 10
斋 zhai1 10
疹 zhen3 10
疼 teng2 10
疲 pi2 10
脊 ji3 10
效 xiao4 10
离 li2 11
紊 wen3 10
唐 tang2 10
瓷 ci2 11
资 zi1 10
凉 "liang2, liang4" 10
站 zhan4 10
剖 pou1 10
竞 jing4 10
部 bu4 11
旁 pang2 10
旅 lü3 10
畜 "chu4, xu4" 10
阅 yue4 10
羞 xiu1 11
羔 gao1 10
瓶 ping2 11
拳 quan2 10
粉 fen3 10
料 liao4 10
益 yi4 10
兼 jian1 10
烤 kao3 10
烘 hong1 10
烦 fan2 10
烧 shao1 10
烛 zhu2 10
烟 yan1 10
烙 "lao4, luo4" 10
递 di4 10
涛 tao1 10
浙 zhe4 10
涝 lao4 10
浦 pu3 10
酒 jiu3 10
涉 she4 10
消 xiao1 10
涡 "wo1, guo1" 10
浩 hao4 10
海 hai3 10
涂 tu2 10
浴 yu4 10
浮 fu2 10
涣 huan4 10
涤 di2 10
流 liu2 10
润 run4 10
涧 jian4 10
涕 ti4 10
浪 lang4 10
浸 jin4 10
涨 "zhang3, zhang4" 10
烫 tang4 10
涩 se4 10
涌 "yong3, chong1" 10
悖 bei4 10
悟 wu4 10
悄 "qiao3, qiao1" 10
悍 han4 10
悔 hui3 10
悯 min3 10
悦 yue4 10
害 hai4 10
宽 kuan1 10
家 "jia1, jia5" 10
宵 xiao1 10
宴 yan4 10
宾 bin1 10
窍 qiao4 10
窄 zhai3 10
容 rong2 10
宰 zai3 10
案 an4 10
请 qing3 10
朗 lang3 11
诸 zhu1 10
诺 nuo4 10
读 "du2, dou4" 10
扇 "shan4, shan1" 10
诽 fei3 10
袜 wa4 10
袖 xiu4 10
袍 pao2 10
被 bei4 10
祥 xiang2 10
课 ke4 11
冥 ming2 10
谁 "shei2, shui2" 10
调 "diao4, tiao2" 10
冤 yuan1 10
谅 liang4 10
谆 zhun1 10
谈 tan2 10
谊 yi4 10
剥 "bo1, bao1" 10
恳 ken3 10
展 zhan3 10
剧 ju4 10
屑 xie4 10
弱 ruo4 10
陵 ling2 11
祟 sui4 10
陶 tao2 11
陷 xian4 11
陪 pei2 11
娱 yu2 10
娟 juan1 10
恕 shu4 10
娥 e2 10
娘 niang2 10
通 "tong1, tong4" 10
能 neng2 10
难 "nan2, nan4" 10
预 yu4 10
桑 sang1 10
绢 juan4 10
绣 xiu4 10
验 yan4 10
继 ji4 10
骏 jun4 10
球 qiu2 11
琐 suo3 11
理 li3 12
琉 liu2 11
琅 lang2 11
捧 peng3 11
堵 du3 11
措 cuo4 11
描 miao2 11
域 yu4 11
捺 na4 11
掩 yan3 11
捷 jie2 11
排 "pai2, pai3" 11
焉 yan1 11
掉 diao4 11
捶 chui2 11
赦 she4 11
堆 dui1 11
推 tui1 11
埠 bu4 11
掀 xian1 11
授 shou4 11
捻 nian3 11
教 "jiao4, jiao1" 11
掏 tao1 11
掐 qia1 11
掠 lüe4 11
掂 dian1 11
培 pei2 11
接 jie1 11
掷 zhi4 12
控 kong4 11
探 tan4 11
据 "ju4, ju1" 11
掘 jue2 11
掺 chan1 11
职 zhi2 11
基 ji1 11
聆 ling2 11
勘 kan1 11
聊 liao2 11
娶 qu3 11
著 "zhu4, zhuo2" 11
菱 ling2 11
勒 "le4, lei1" 10
黄 huang2 11
菲 "fei1, fei3" 11
萌 meng2 11
萝 luo2 11
菌 "jun1, jun4" 11
萎 wei3 11
菜 cai4 11
萄 tao2 11
菊 ju2 11
菩 pu2 11
萍 ping2 11
菠 bo1 11
萤 ying2 11
营 ying2 11
乾 qian2 10
萧 xiao1 11
萨 sa4 8
菇 gu1 11
械 xie4 11
彬 bin1 11
梦 meng4 11
婪 lan2 11
梗 geng3 11
梧 wu2 11
梢 shao1 11
梅 mei2 11
检 jian3 11
梳 shu1 11
梯 ti1 11
桶 tong3 11
梭 suo1 11
救 jiu4 11
曹 cao2 11
副 fu4 11
票 piao4 11
酝 yun4 11
酗 xu4 11
厢 xiang1 11
戚 qi1 11
硅 gui1 11
硕 shuo4 11
奢 she1 12
盔 kui1 11
爽 shuang3 11
聋 long2 11
袭 xi2 11
盛 "sheng4, cheng2" 11
匾 bian3 11
雪 xue3 11
辅 fu3 11
辆 liang4 11
颅 lu2 11
虚 xu1 11
彪 biao1 11
雀 "que4, qiao1, qiao3" 12
堂 tang2 11
常 chang2 11
眶 kuang4 11
匙 "chi2, shi5" 11
晨 chen2 11
睁 zheng1 11
眯 "mi1, mi2" 11
眼 yan3 11
悬 xuan2 11
野 ye3 12
啪 pa1 11
啦 "la1, la5" 11
曼 man4 11
晦 hui4 11
晚 wan3 11
啄 zhuo2 10
啡 fei1 11
距 ju4 11
趾 zhi3 11
啃 ken3 11
跃 yue4 11
略 lüe4 11
蚯 qiu1 11
蛀 zhu4 11
蛇 she2 11
唬 hu3 11
累 "lei3, lei4, lei2" 11
鄂 e4 12
唱 chang4 11
患 huan4 11
啰 "luo1, luo2, luo5" 11
唾 tuo4 11
唯 wei2 11
啤 pi2 11
啥 sha2 11
啸 xiao4 11
崖 ya2 11
崎 qi2 11
崭 zhan3 11
逻 luo2 11
崔 cui1 11
帷 wei2 11
崩 beng1 11
崇 chong2 11
崛 jue2 11
婴 ying1 11
圈 "quan1, juan4, juan1" 11
铐 kao4 11
铛 "cheng1, dang1" 11
铝 lü3 11
铜 tong2 11
铭 ming2 11
铲 chan3 11
银 yin2 11
矫 "jiao2, jiao3" 11
甜 tian2 11
秸 jie1 11
梨 li2 11
犁 li2 11
秽 hui4 11
移 yi2 11
笨 ben4 11
笼 "long2, long3" 11
笛 di2 11
笙 sheng1 11
符 fu2 11
第 di4 11
敏 min3 11
做 zuo4 11
袋 dai4 11
悠 you1 11
偿 chang2 11
偶 ou3 11
偎 wei1 11
偷 tou1 11
您 nin2 11
售 shou4 11
停 ting2 11
偏 pian1 11
躯 qu1 11
兜 dou1 11
假 "jia3, jia4" 11
衅 xin4 11
徘 pai2 11
徙 xi3 11
得 "de2, de5, dei3" 11
衔 xian2 11
盘 pan2 11
舶 bo2 11
船 chuan2 11
舵 duo4 11
斜 xie2 11
盒 he2 11
鸽 ge1 11
敛 lian3 11
悉 xi1 11
欲 yu4 11
彩 cai3 11
领 ling3 11
脚 jiao3 11
脖 bo2 11
脯 "fu3, pu2" 11
豚 tun2 11
脸 lian3 11
脱 tuo1 11
象 xiang4 12
够 gou4 11
逸 yi4 11
猜 cai1 11
猪 zhu1 11
猎 lie4 11
猫 mao1 11
凰 huang2 11
猖 chang1 11
猛 meng3 11
祭 "ji4, zhai4" 11
馅 xian4 11
馆 guan3 11
凑 cou4 11
减 jian3 11
毫 hao2 11
烹 peng1 11
庶 shu4 10
麻 ma2 11
庵 an1 11
痊 quan2 11
痒 yang3 11
痕 hen2 11
廊 lang2 12
康 kang1 11
庸 yong1 11
鹿 lu4 11
盗 dao4 11
章 zhang1 11
竟 jing4 11
商 shang1 11
族 zu2 11
旋 "xuan2, xuan4" 11
望 wang4 11
率 "shuai4, lü4" 11
阎 yan2 11
阐 chan3 11
着 "zhe5, zhuo2, zhao2, zhao1" 12
羚 ling2 11
盖 "gai4, ge3" 11
眷 juan4 11
粘 "zhan1, nian2" 11
粗 cu1 11
粒 li4 11
断 duan4 11
剪 jian3 11
兽 shou4 11
焊 han4 11
焕 huan4 11
清 qing1 11
添 tian1 11
鸿 hong2 11
淋 "lin2, lin4" 11
涯 ya2 11
淹 yan1 11
渠 qu2 12
渐 jian4 11
淑 shu1 11
淌 tang3 11
混 hun4 11
淮 huai2 11
淆 xiao2 11
渊 yuan1 11
淫 yin2 11
渔 yu2 11
淘 tao2 11
淳 chun2 11
液 ye4 11
淤 yu1 11
淡 dan4 11
淀 dian4 11
深 shen1 11
涮 shuan4 11
涵 han2 11
婆 po2 11
梁 liang2 11
渗 shen4 11
情 qing2 11
惜 xi1 11
惭 can2 11
悼 dao4 11
惧 ju4 11
惕 ti4 11
惟 wei2 11
惊 jing1 11
惦 dian4 11
悴 cui4 11
惋 wan3 11
惨 can3 11
惯 guan4 11
寇 kou4 11
寅 yin2 11
寄 ji4 11
寂 ji4 11
宿 "su4, xiu3, xiu4" 11
窒 zhi4 11
窑 yao2 11
密 mi4 11
谋 mou2 11
谍 die2 10
谎 huang3 11
谐 xie2 11
袱 fu2 11
祷 dao3 11
祸 huo4 11
谓 wei4 11
谚 yan4 11
谜 mi2 11
逮 "dai3, dai4" 11
敢 gan3 11
尉 "wei4, yu4" 11
屠 tu2 11
弹 "dan4, tan2" 11
隋 sui2 12
堕 duo4 12
随 sui2 12
蛋 dan4 11
隅 yu2 12
隆 long2 12
隐 yin3 12
婚 hun1 11
婶 shen3 11
婉 wan3 11
颇 po1 11
颈 "jing3, geng3" 11
绩 ji4 11
绪 xu4 11
续 xu4 11
骑 qi2 11
绰 "chuo4, chao1" 11
绳 sheng2 11
维 wei2 11
绵 mian2 11
绷 "beng1, beng3, beng4" 11
绸 chou2 11
综 "zong1, zeng4" 11
绽 zhan4 11
绿 "lu4, lü4" 11
缀 zhui4 11
巢 chao2 12
琴 qin2 12
琳 lin2 12
琢 "zhuo2, zuo2" 11
琼 qiong2 12
斑 ban1 12
替 ti4 12
揍 zou4 12
款 kuan3 12
堪 kan1 12
塔 ta3 12
搭 da1 12
堰 yan4 12
揩 kai1 12
越 yue4 12
趁 chen4 12
趋 qu1 12
超 chao1 12
揽 lan3 12
堤 di1 12
提 "ti2, di1" 12
博 bo2 12
揭 jie1 12
喜 xi3 12
彭 peng2 12
揣 "chuai3, chuai1, chuai4" 12
插 cha1 12
揪 jiu1 12
搜 sou1 12
煮 zhu3 12
援 yuan2 12
搀 chan1 12
裁 cai2 12
搁 "ge1, ge2" 12
搓 cuo1 13
搂 "lou3, lou1" 12
搅 jiao3 12
壹 yi1 12
握 wo4 12
搔 sao1 13
揉 rou2 12
斯 si1 12
期 "qi1, ji1" 12
欺 qi1 12
联 lian2 12
葫 hu2 12
散 "san4, san3" 12
惹 re3 12
葬 zang4 12
募 mu4 12
葛 "ge2, ge3" 12
董 dong3 12
葡 pu2 12
敬 jing4 12
葱 cong1 12
蒋 jiang3 13
蒂 di4 12
落 "luo4, la4, lao4" 12
韩 han2 12
朝 "chao2, zhao1" 12
辜 gu1 12
葵 kui2 12
棒 bang4 12
棱 "leng2, leng1, ling2" 12
棋 qi2 12
椰 ye1 13
植 zhi2 12
森 sen1 12
焚 fen2 12
椅 "yi3, yi1" 12
椒 jiao1 12
棵 ke1 13
棍 gun4 12
椎 zhui1 12
棉 mian2 12
棚 peng2 12
棕 zong1 12
棺 guan1 12
榔 lang2 13
椭 tuo3 13
惠 hui4 12
惑 huo4 12
逼 bi1 12
粟 su4 12
棘 ji2 12
酣 han1 12
酥 su1 12
厨 chu2 12
厦 "sha4, xia4" 12
硬 ying4 12
硝 xiao1 12
确 que4 12
硫 liu2 12
雁 yan4 12
殖 "zhi2, shi" 12
裂 lie4 12
雄 xiong2 12
颊 jia2 12
雳 li4 12
暂 zan4 12
雅 ya3 12
翘 "qiao4, qiao2" 12
辈 bei4 12
悲 bei1 12
紫 zi3 12
凿 zao2 12
辉 hui1 12
敞 chang3 12
棠 tang2 12
赏 shang3 12
掌 zhang3 12
晴 qing2 12
睐 lai4 12
暑 shu3 12
最 zui4 12
晰 xi1 12
量 "liang4, liang2" 13
鼎 ding3 13
喷 "pen1, pen4" 12
喳 "cha1, zha1" 12
晶 jing1 12
喇 la3 12
遇 yu4 12
喊 han3 12
遏 e4 12
晾 liang4 12
景 jing3 12
畴 chou2 12
践 jian4 13
跋 ba2 12
跌 die1 12
跑 "pao3, pao2" 12
跛 bo3 12
遗 yi2 12
蛙 wa1 12
蛛 zhu1 12
蜓 ting2 13
蜒 yan2 14
蛤 "ge2, ha2" 12
喝 "he1, he4" 12
鹃 juan1 12
喂 wei4 12
喘 chuan3 12
喉 hou2 12
喻 yu4 12
啼 ti2 12
喧 xuan1 12
嵌 qian4 12
幅 fu2 12
帽 mao4 12
赋 fu4 12
赌 du3 12
赎 shu2 12
赐 ci4 12
赔 pei2 12
黑 hei1 12
铸 zhu4 12
铺 "pu1, pu4" 12
链 lian4 12
销 xiao1 12
锁 suo3 12
锄 chu2 12
锅 guo1 12
锈 xiu4 12
锋 feng1 12
锌 xin1 12
锐 rui4 12
甥 sheng1 12
掰 bai1 12
短 duan3 12
智 zhi4 12
氮 dan4 12
毯 tan3 12
氯 lü4 12
鹅 e2 12
剩 sheng4 12
稍 "shao1, shao4" 12
程 cheng2 12
稀 xi1 12
税 shui4 12
筐 kuang1 12
等 deng3 12
筑 zhu4 12
策 ce4 12
筛 shai1 12
筒 tong3 12
筏 fa2 12
答 "da2, da1" 12
筋 jin1 12
筝 zheng1 12
傲 ao4 13
傅 fu4 12
牌 pai2 12
堡 "bao3, bu3, pu4" 12
集 ji2 12
焦 jiao1 12
傍 bang4 12
储 chu3 12
皓 hao4 12
皖 wan3 12
粤 yue4 12
奥 ao4 12
街 jie1 12
惩 cheng2 12
御 yu4 11
循 xun2 12
艇 ting3 13
舒 shu1 12
逾 yu2 12
番 "fan1, pan1" 12
释 shi4 12
禽 qin2 13
腊 la4 12
脾 pi2 12
腋 ye4 12
腔 qiang1 12
腕 wan4 12
鲁 lu3 12
猩 xing1 12
猬 wei4 12
猾 hua2 13
猴 hou2 12
惫 bei4 12
然 ran2 12
馈 kui4 12
馋 chan2 12
装 zhuang1 12
蛮 man2 12
就 jiu4 12
敦 dun1 12
斌 bin1 12
痘 dou4 12
痢 li4 12
痪 huan4 12
痛 tong4 12
童 tong2 13
竣 jun4 12
阔 kuo4 12
善 shan4 12
翔 xiang2 12
羡 xian4 12
普 pu3 12
粪 fen4 12
尊 zun1 12
奠 dian4 12
道 dao4 12
遂 "sui4, sui2" 12
曾 "ceng2, zeng1" 12
焰 yan4 12
港 gang3 12
滞 zhi4 12
湖 hu2 12
湘 xiang1 12
渣 zha1 12
渤 bo2 12
渺 miao3 12
湿 shi1 12
温 wen1 12
渴 ke3 12
溃 "kui4, hui4" 12
溅 jian4 12
滑 hua2 13
湃 pai4 12
渝 yu2 12
湾 wan1 12
渡 du4 12
游 you2 12
滋 zi1 12
渲 xuan4 12
溉 gai4 13
愤 fen4 12
慌 huang1 12
惰 duo4 12
愕 e4 12
愣 leng4 12
惶 huang2 12
愧 kui4 13
愉 yu2 12
慨 kai3 13
割 ge1 12
寒 han2 12
富 fu4 12
寓 yu4 12
窜 cuan4 12
窝 wo1 12
窖 jiao4 12
窗 chuang1 12
窘 jiong3 12
遍 bian4 12
雇 gu4 12
裕 yu4 12
裤 ku4 12
裙 qun2 12
禅 "chan2, shan4" 13
禄 lu4 12
谢 xie4 12
谣 yao2 12
谤 bang4 12
谦 qian1 12
犀 xi1 12
属 shu3 12
屡 lü3 12
强 "qiang2, qiang3, jiang4" 12
粥 zhou1 12
疏 shu1 12
隔 ge2 13
隙 xi4 13
隘 ai4 13
媒 mei2 12
絮 xu4 12
嫂 sao3 12
媚 mei4 12
婿 xu4 12
登 deng1 12
缅 mian3 12
缆 lan3 12
缉 "ji1, qi1" 12
缎 duan4 12
缓 huan3 12
缔 di4 12
缕 lü3 12
骗 pian4 12
编 bian1 12
骚 sao1 12
缘 yuan2 12
瑟 se4 13
鹉 wu3 13
瑞 rui4 13
瑰 gui1 14
瑙 nao3 13
魂 hun2 14
肆 si4 13
摄 she4 13
摸 mo1 13
填 tian2 13
搏 bo2 13
塌 ta1 13
鼓 gu3 13
摆 bai3 13
携 xie2 13
搬 ban1 13
摇 yao2 13
搞 gao3 13
塘 tang2 13
摊 tan1 13
聘 pin4 13
斟 zhen1 13
蒜 suan4 13
勤 qin2 13
靴 xue1 12
靶 ba3 12
鹊 que4 13
蓝 lan2 13
墓 mu4 13
幕 mu4 13
蓬 peng2 13
蓄 xu4 13
蒲 pu2 13
蓉 rong2 13
蒙 "meng2, meng3, meng1" 13
蒸 zheng1 13
献 xian4 12
椿 chun1 13
禁 "jin4, jin1" 13
楚 chu3 13
楷 "kai3, jie1" 13
榄 lan3 13
想 xiang3 13
槐 huai2 14
榆 yu2 13
楼 lou2 13
概 gai4 14
赖 lai4 13
酪 lao4 13
酬 chou2 13
感 gan3 13
碍 ai4 13
碘 dian3 13
碑 bei1 13
碎 sui4 13
碰 peng4 13
碗 wan3 13
碌 "lu4, liu4" 13
尴 gan1 13
雷 lei2 13
零 ling2 13
雾 wu4 13
雹 bao2 13
辐 fu2 13
辑 ji2 13
输 shu1 13
督 du1 13
频 pin2 13
龄 ling2 13
鉴 jian4 13
睛 jing1 13
睹 du3 13
睦 mu4 13
瞄 miao2 13
